task_id,repository,model,method,candidate_correct_count,pass_at_1,pass_at_3,pass_at_5,selected_output_correct,static_success,initial_output_correct,post_selection_correct,verified_selection_applied,repair_attempted,repair_success,repair_rounds,uncertainty,token_entropy,self_consistency_uncertainty,semantic_variance,evidence_count,prompt_tokens,completion_tokens,total_tokens,provider_requests,latency_seconds,length_limited_candidates
execrepobench-0604-1bb1773a29,json_repair,qwen3-coder-plus,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7450383377075196,1.0,0.8,0.12519168853759766,0,9020,2773,11793,5,48.772944249998545,0
execrepobench-0672-1c8ce15619,maya,qwen3-coder-plus,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.7316292953491211,1.0,0.8,0.05814647674560547,0,9585,644,10229,5,32.9945192909945,0
execrepobench-0302-1f96bf0f6f,dpath-python,qwen3-coder-plus,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.5754222249984742,1.0,0.4,0.0771111249923706,0,3260,405,3665,5,118.15945175000525,0
execrepobench-0258-207a5d4188,csvkit,qwen3-coder-plus,Direct Generation,3,0.6,1.0,1.0,True,True,True,True,False,False,False,0,0.5808389520645142,1.0,0.4,0.1041947603225708,0,4735,999,5734,5,28.06505391599785,0
execrepobench-0744-2139f303e6,more-itertools,qwen3-coder-plus,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.5939525818824769,1.0,0.4,0.16976290941238403,0,11980,999,12979,5,62.09477337500721,0
execrepobench-0555-21d0af873b,imageio,qwen3-coder-plus,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7506466817855836,1.0,0.8,0.15323340892791748,0,8935,525,9460,5,48.62466770799074,0
execrepobench-0811-22ae9cd1ce,python-fastjsonschema,qwen3-coder-plus,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.6497094893455505,1.0,0.6,0.048547446727752686,0,6780,330,7110,5,130.24190558301052,0
execrepobench-0167-2355408f24,compressed_rtf,qwen3-coder-plus,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.5640152549743653,1.0,0.4,0.020076274871826172,0,15320,470,15790,5,18.58289358401089,0
execrepobench-1097-245d0199b5,w2n,qwen3-coder-plus,Direct Generation,4,0.8,1.0,1.0,True,True,True,True,False,False,False,0,0.8354640197753908,1.0,0.8,0.5773200988769531,0,8070,1524,9594,5,31.124708707997343,0
execrepobench-0870-26c407fa23,python-pinyin,qwen3-coder-plus,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.6879617834091186,1.0,0.6,0.23980891704559326,0,3980,119,4099,5,29.807099249999737,0
execrepobench-1121-2775a12414,workdays,qwen3-coder-plus,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.6524278664588928,1.0,0.6,0.06213933229446411,0,2820,1317,4137,5,29.445910249996814,0
execrepobench-0147-2853c99dc7,cacheout,qwen3-coder-plus,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.7521499586105348,1.0,0.8,0.16074979305267334,0,5230,3114,8344,5,59.01449791699997,0
execrepobench-0262-2adf42dd60,csvkit,qwen3-coder-plus,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7910002660751344,1.0,0.8,0.3550013303756714,0,4400,1477,5877,5,39.13358562499343,0
execrepobench-0760-2c7e23c784,msgpack-python,qwen3-coder-plus,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7449427437782289,1.0,0.8,0.1247137188911438,0,9460,1591,11051,5,41.6567726659996,0
execrepobench-0402-2df9d08c30,eml_parser,qwen3-coder-plus,Direct Generation,3,0.6,1.0,1.0,True,True,True,True,False,False,False,0,0.7307777357101441,1.0,0.8,0.053888678550720215,0,11495,3368,14863,5,64.7681376249966,0
execrepobench-0670-33a9fa36f8,maya,qwen3-coder-plus,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.48570764541625977,1.0,0.19999999999999996,0.028538227081298828,0,5650,508,6158,5,30.125545416012756,0
execrepobench-1158-3448f8239e,xmltodict,qwen3-coder-plus,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7341109108924867,1.0,0.8,0.07055455446243286,0,7725,2632,10357,5,52.368004917007056,0
execrepobench-0126-34e018c3ef,boltons,qwen3-coder-plus,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.6924331092834473,1.0,0.6,0.26216554641723633,0,6175,624,6799,5,29.86846162501024,0
execrepobench-0667-34efd6f5cc,maya,qwen3-coder-plus,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.40000002384185795,1.0,0.0,1.1920928955078125e-07,0,3765,320,4085,5,27.92364470899338,0
execrepobench-0235-3594949787,csvkit,qwen3-coder-plus,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7626976561546327,1.0,0.8,0.21348828077316284,0,4895,4418,9313,5,73.12492454099993,0
execrepobench-0957-3706445faf,sqlparse,qwen3-coder-plus,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.5333679962158203,1.0,0.19999999999999996,0.26683998107910156,0,7745,772,8517,5,1222.3116897909931,0
execrepobench-0591-38fa75ee86,json_repair,qwen3-coder-plus,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.750309557914734,1.0,0.8,0.15154778957366943,0,9020,2570,11590,5,45.77158695799881,0
execrepobench-0179-395ece56a4,compressed_rtf,qwen3-coder-plus,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7390468788146973,1.0,0.8,0.09523439407348633,0,6855,2431,9286,5,39.764870167011395,0
execrepobench-0770-3b4f7bf99f,msgpack-python,qwen3-coder-plus,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.7465414237976075,1.0,0.8,0.1327071189880371,0,9440,8244,17684,5,106.53764558400144,2
execrepobench-0376-3c57ae8969,eip712,qwen3-coder-plus,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.4,1.0,0.0,0.0,0,6275,305,6580,5,19.19145508299698,0
execrepobench-1071-3cec226db0,tryme,qwen3-coder-plus,Direct Generation,4,0.8,1.0,1.0,True,True,True,True,False,False,False,0,0.48022987127304073,1.0,0.19999999999999996,0.0011493563652038574,0,10485,1191,11676,5,24.770023708988447,0
execrepobench-0120-3dcc59263c,boltons,qwen3-coder-plus,Direct Generation,4,0.8,1.0,1.0,True,True,True,True,False,False,False,0,0.7391293001174928,1.0,0.8,0.09564650058746338,0,10625,2199,12824,5,43.81876612499764,0
execrepobench-0054-40203da4c7,PyPattyrn,qwen3-coder-plus,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.4,1.0,0.0,0.0,0,2860,480,3340,5,78.02016704199195,0
execrepobench-0098-427645b5bb,algorithms,qwen3-coder-plus,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.4935301947593689,1.0,0.19999999999999996,0.06765097379684448,0,2520,1140,3660,5,51.25260983398766,0
execrepobench-0894-4434c22736,python-sortedcontainers,qwen3-coder-plus,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.6438534522056579,1.0,0.6,0.019267261028289795,0,11660,2681,14341,5,62.20628837501863,0
execrepobench-0697-4573c963fa,moment,qwen3-coder-plus,Direct Generation,4,0.8,1.0,1.0,False,True,False,False,False,False,False,0,0.7384030294418336,1.0,0.8,0.09201514720916748,0,6150,458,6608,5,21.017520458990475,0
execrepobench-0280-47e65dfc43,dict2css,qwen3-coder-plus,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.6586058282852173,1.0,0.6,0.09302914142608643,0,6025,640,6665,5,21.50349262499367,0
execrepobench-0405-49c6915e07,eml_parser,qwen3-coder-plus,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.6609684610366822,1.0,0.6,0.10484230518341064,0,5200,674,5874,5,27.7409499999776,0
execrepobench-0787-4b12eebdd1,objprint,qwen3-coder-plus,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.806517357826233,1.0,0.8,0.43258678913116455,0,6500,714,7214,5,22.552382542024134,0
execrepobench-0915-4b25d75d6c,shortuuid,qwen3-coder-plus,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.5662394142150879,1.0,0.4,0.031197071075439453,0,6115,353,6468,5,17.46025354100857,0
execrepobench-0304-4dea44e86f,dpath-python,qwen3-coder-plus,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7741604399681092,1.0,0.8,0.27080219984054565,0,5160,610,5770,5,121.23793174998718,0
execrepobench-1107-4df9c84a7b,w2n,qwen3-coder-plus,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.760704882144928,1.0,0.8,0.2035244107246399,0,5575,2929,8504,5,46.84468704200117,0
execrepobench-0948-4f4b1bff06,sqlparse,qwen3-coder-plus,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.7771008682250977,1.0,0.8,0.2855043411254883,0,1695,1066,2761,5,30.389363708993187,0
execrepobench-1063-51b649a44a,tryme,qwen3-coder-plus,Direct Generation,4,0.8,1.0,1.0,True,True,True,True,False,False,False,0,0.40000002384185795,1.0,0.0,1.1920928955078125e-07,0,9435,230,9665,5,15.170440791989677,0
execrepobench-0009-56677af8f9,Chronyk,qwen3-coder-plus,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.48099670886993406,1.0,0.19999999999999996,0.00498354434967041,0,9925,681,10606,5,24.44868512498215,0
execrepobench-1009-575404140a,textdistance,qwen3-coder-plus,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7642848801612855,1.0,0.8,0.221424400806427,0,9150,831,9981,5,42.85916162500507,0
execrepobench-0296-57a0ea3b9f,dpath-python,qwen3-coder-plus,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.5688354706764222,1.0,0.4,0.044177353382110596,0,9370,426,9796,5,114.79036591699696,0
execrepobench-1034-581a12683d,transitions,qwen3-coder-plus,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.6775808715820313,1.0,0.6,0.18790435791015625,0,4740,217,4957,5,48.594327917002374,0
execrepobench-0097-583e4f1955,algorithms,qwen3-coder-plus,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.4039158821105957,1.0,0.0,0.019579410552978516,0,4985,641,5626,5,43.65901554102311,0
execrepobench-0941-584e6705cd,sqlparse,qwen3-coder-plus,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.40000002384185795,1.0,0.0,1.1920928955078125e-07,0,6550,255,6805,5,19.310574292001547,0
execrepobench-0868-5875950a21,python-pinyin,qwen3-coder-plus,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.7601395797729493,1.0,0.8,0.2006978988647461,0,12515,664,13179,5,35.21724962501321,0
execrepobench-0905-5c44884e8b,shortuuid,qwen3-coder-plus,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.4,1.0,0.0,0.0,0,5555,660,6215,5,21.979508666991023,0
execrepobench-0893-5f7c118a31,python-sortedcontainers,qwen3-coder-plus,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.7262323212623597,1.0,0.8,0.031161606311798096,0,11835,2357,14192,5,56.87070887500886,0
execrepobench-0585-60675d8cc6,json_repair,qwen3-coder-plus,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7302415084838868,1.0,0.8,0.051207542419433594,0,8035,1664,9699,5,35.431785624998156,0
execrepobench-0401-60c9b92d81,eml_parser,qwen3-coder-plus,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.4,1.0,0.0,0.0,0,6040,635,6675,5,31.456668875005562,0
execrepobench-0943-631e8fd979,sqlparse,qwen3-coder-plus,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.5033663558959961,1.0,0.19999999999999996,0.11683177947998047,0,9990,632,10622,5,27.1614443330036,0
execrepobench-0794-67260e9d6a,pysrt,qwen3-coder-plus,Direct Generation,2,0.4,0.9,1.0,True,True,True,True,False,False,False,0,0.6882427716255188,1.0,0.6,0.241213858127594,0,5620,142,5762,5,15.577741499990225,0
execrepobench-0051-67de7d5ace,PyPattyrn,qwen3-coder-plus,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.40000002384185795,1.0,0.0,1.1920928955078125e-07,0,2580,210,2790,5,79.95243016601307,0
execrepobench-0839-6b59568b37,python-patterns,qwen3-coder-plus,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.6515167975425721,1.0,0.6,0.05758398771286011,0,6600,215,6815,5,16.249318041984225,0
execrepobench-0200-6b6d89ec24,css-html-js-minify,qwen3-coder-plus,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.7257645750045777,1.0,0.6,0.4288228750228882,0,3215,532,3747,5,21.72322220800561,0
execrepobench-1106-6c5beeba5b,w2n,qwen3-coder-plus,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.4839024710655212,1.0,0.19999999999999996,0.0195123553276062,0,8850,310,9160,5,17.87855625001248,0
execrepobench-1069-6d92057d49,tryme,qwen3-coder-plus,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.5635717964172364,1.0,0.4,0.01785898208618164,0,10340,1511,11851,5,32.15759766698466,0
execrepobench-0183-6eb79573d8,compressed_rtf,qwen3-coder-plus,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7337465834617616,1.0,0.8,0.06873291730880737,0,6855,2264,9119,5,48.469762124994304,0
execrepobench-0494-6f2482c545,gruut,qwen3-coder-plus,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.7693454217910768,1.0,0.8,0.2467271089553833,0,1085,1397,2482,5,57.93836670802557,0
execrepobench-0694-6f4dcdab75,moment,qwen3-coder-plus,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7548223090171815,1.0,0.8,0.17411154508590698,0,4675,509,5184,5,23.720030625001527,0
execrepobench-0210-72b7925cbd,csv-diff,qwen3-coder-plus,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7592146706581117,1.0,0.8,0.19607335329055786,0,6395,1952,8347,5,44.39219087501988,0
execrepobench-0306-754d4ec1a4,dpath-python,qwen3-coder-plus,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7741699409484865,1.0,0.8,0.27084970474243164,0,5160,974,6134,5,135.1394946249784,0
execrepobench-0053-77dcabc805,PyPattyrn,qwen3-coder-plus,Direct Generation,1,0.19999999999999996,0.6,1.0,False,True,False,False,False,False,False,0,0.6470903062820434,1.0,0.6,0.035451531410217285,0,3295,704,3999,5,82.04530645799241,0
execrepobench-0813-7adc4c621e,python-fastjsonschema,qwen3-coder-plus,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.742592318058014,1.0,0.8,0.11296159029006958,0,4995,877,5872,5,135.49054308299674,0
execrepobench-0288-7def4b1d9b,dict2css,qwen3-coder-plus,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.5052544641494751,1.0,0.19999999999999996,0.1262723207473755,0,14930,616,15546,5,22.543212124990532,0
execrepobench-1103-7f3572e3af,w2n,qwen3-coder-plus,Direct Generation,3,0.6,1.0,1.0,True,True,True,True,False,False,False,0,0.6584234857559205,1.0,0.6,0.09211742877960205,0,8850,302,9152,5,17.868910999997752,0
execrepobench-1031-7ffccc0576,transitions,qwen3-coder-plus,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.6413307213783265,1.0,0.6,0.00665360689163208,0,11895,2857,14752,5,49.835436334018596,0
execrepobench-0872-821ee463bc,python-pinyin,qwen3-coder-plus,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.40000002384185795,1.0,0.0,1.1920928955078125e-07,0,3855,135,3990,5,28.58317754199379,0
execrepobench-0125-85c7617c7f,boltons,qwen3-coder-plus,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.6488476777076722,1.0,0.6,0.044238388538360596,0,13485,1421,14906,5,38.80207083400455,0
execrepobench-0104-88c1f25cae,algorithms,qwen3-coder-plus,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.5889312958717347,1.0,0.4,0.1446564793586731,0,1225,601,1826,5,43.922042790974956,0
execrepobench-0766-89b0b9313b,msgpack-python,qwen3-coder-plus,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7423450303077699,1.0,0.8,0.11172515153884888,0,9440,6572,16012,5,104.18996600000537,1
execrepobench-1000-8d3477c440,textdistance,qwen3-coder-plus,Direct Generation,2,0.4,0.9,1.0,False,True,False,False,False,False,False,0,0.7886105608940125,1.0,0.8,0.34305280447006226,0,6705,403,7108,5,39.04511179099791,0
execrepobench-0998-8efdda2463,textdistance,qwen3-coder-plus,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7639448833465577,1.0,0.8,0.21972441673278809,0,6045,1415,7460,5,53.10898374998942,0
execrepobench-0830-8f6153a551,python-fastjsonschema,qwen3-coder-plus,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.40000003576278687,1.0,0.0,1.7881393432617188e-07,0,8400,461,8861,5,129.1418680829811,0
execrepobench-0806-90f6dcc049,pysrt,qwen3-coder-plus,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.4,1.0,0.0,0.0,0,5780,192,5972,5,16.160816207993776,0
execrepobench-0481-914a69e7c7,gruut,qwen3-coder-plus,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.7554895234107972,1.0,0.8,0.1774476170539856,0,6025,3423,9448,5,80.66113104100805,0
execrepobench-0663-93a7ebf6b8,maya,qwen3-coder-plus,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.48238860845565795,1.0,0.19999999999999996,0.011943042278289795,0,5120,396,5516,5,29.485796583001502,0
execrepobench-0093-94d9b17222,algorithms,qwen3-coder-plus,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.4143366575241089,1.0,0.0,0.07168328762054443,0,3905,530,4435,5,41.77777470799629,0
execrepobench-0701-97fc2afab2,moment,qwen3-coder-plus,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.48766441822052,1.0,0.19999999999999996,0.0383220911026001,0,5270,357,5627,5,19.87317091602017,0
execrepobench-0789-99bd2701eb,pysrt,qwen3-coder-plus,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7439856004714966,1.0,0.8,0.11992800235748291,0,4325,964,5289,5,28.869097499991767,0
execrepobench-0897-9e4ba069fb,python-sortedcontainers,qwen3-coder-plus,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.6495504760742188,1.0,0.6,0.04775238037109375,0,10935,1533,12468,5,50.613780790998135,0
execrepobench-0146-a1bcf6fcb5,cacheout,qwen3-coder-plus,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.4,1.0,0.0,0.0,0,5900,225,6125,5,21.57855262499652,0
execrepobench-0775-a25e4c860c,objprint,qwen3-coder-plus,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.7614707899093629,1.0,0.8,0.20735394954681396,0,7930,1903,9833,5,43.96936416698736,0
execrepobench-0199-a48fe7497e,css-html-js-minify,qwen3-coder-plus,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.5641175842285157,1.0,0.4,0.020587921142578125,0,10945,456,11401,5,18.64570866600843,0
execrepobench-0780-a59f6ce042,objprint,qwen3-coder-plus,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.7708903145790101,1.0,0.8,0.25445157289505005,0,2720,2563,5283,5,48.49925358299515,0
execrepobench-1020-a8fc3a1aab,transitions,qwen3-coder-plus,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.40000003576278687,1.0,0.0,1.7881393432617188e-07,0,8445,505,8950,5,50.76589687500382,0
execrepobench-0428-a9da215626,fastkml,qwen3-coder-plus,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.4,1.0,0.0,0.0,0,3835,235,4070,5,21.4519701670215,0
execrepobench-0432-ab1fd3cd84,fastkml,qwen3-coder-plus,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.5818504309654237,1.0,0.4,0.10925215482711792,0,7190,235,7425,5,21.31324458302697,0
execrepobench-0485-af5218a4e9,gruut,qwen3-coder-plus,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.7456893515586854,1.0,0.8,0.1284467577934265,0,1150,1349,2499,5,50.080652708013076,0
execrepobench-0010-002176391c,Chronyk,qwen3-coder-plus,Standard RAG,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.7244126510620118,1.0,0.8,0.022063255310058594,10,21165,2577,23742,5,42.642804332994274,0
execrepobench-1148-02d99ed352,xmltodict,qwen3-coder-plus,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7723363947868348,1.0,0.8,0.2616819739341736,10,14605,456,15061,5,18.311667875008425,0
execrepobench-0784-02e45263da,objprint,qwen3-coder-plus,Standard RAG,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.4919999885559082,1.0,0.19999999999999996,0.059999942779541016,10,17825,260,18085,5,17.102899958001217,0
execrepobench-0816-03d45d73c7,python-fastjsonschema,qwen3-coder-plus,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.5747772789001465,1.0,0.4,0.07388639450073242,10,16480,395,16875,5,134.5834954999882,0
execrepobench-1029-058728f7cf,transitions,qwen3-coder-plus,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.40000002384185795,1.0,0.0,1.1920928955078125e-07,10,17580,315,17895,5,48.902188958003535,0
execrepobench-0554-05be05dd86,imageio,qwen3-coder-plus,Standard RAG,4,0.8,1.0,1.0,True,True,True,True,False,False,False,0,0.7479578924179078,1.0,0.8,0.13978946208953857,10,19860,2621,22481,5,61.51926733300206,0
execrepobench-0750-05f80185e6,more-itertools,qwen3-coder-plus,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.632096872329712,1.0,0.4,0.36048436164855957,10,24665,762,25427,5,34.53855266699975,0
execrepobench-0691-062d3fc78e,moment,qwen3-coder-plus,Standard RAG,4,0.8,1.0,1.0,True,True,True,True,False,False,False,0,0.5874487853050232,1.0,0.4,0.13724392652511597,10,11120,529,11649,5,23.23282645799918,0
execrepobench-0021-08131e8bf2,PTable,qwen3-coder-plus,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.5621344780921936,1.0,0.4,0.010672390460968018,10,18000,2323,20323,5,38.230015791996266,0
execrepobench-0269-082945d36f,datetime_truncate,qwen3-coder-plus,Standard RAG,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.7236634802818299,1.0,0.8,0.01831740140914917,10,12040,1856,13896,5,95.21809016700718,0
execrepobench-1153-08525b8ede,xmltodict,qwen3-coder-plus,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7431680512428285,1.0,0.8,0.11584025621414185,10,22825,2379,25204,5,46.07056704199931,0
execrepobench-0729-0895fae602,more-itertools,qwen3-coder-plus,Standard RAG,4,0.8,1.0,1.0,True,True,True,True,False,False,False,0,0.6477702522277832,1.0,0.6,0.038851261138916016,10,27440,1083,28523,5,37.971887249994325,0
execrepobench-0121-09f0009e5a,boltons,qwen3-coder-plus,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7505704474449159,1.0,0.8,0.15285223722457886,10,16855,1131,17986,5,35.8330967919901,0
execrepobench-0383-0a4065da5e,eip712,qwen3-coder-plus,Standard RAG,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.40000002384185795,1.0,0.0,1.1920928955078125e-07,10,11580,198,11778,5,19.440926499999478,0
execrepobench-0988-0b5928a25c,textdistance,qwen3-coder-plus,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.4,1.0,0.0,0.0,10,20305,220,20525,5,33.916472041993984,0
execrepobench-0226-0b9ff5af61,csv-diff,qwen3-coder-plus,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7577774953842163,1.0,0.8,0.18888747692108154,10,13670,2022,15692,5,38.04675825001323,0
execrepobench-0163-0cd764dc97,compressed_rtf,qwen3-coder-plus,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7439895582199098,1.0,0.8,0.11994779109954834,9,11105,2455,13560,5,42.87705412499781,0
execrepobench-0558-0d59429324,imageio,qwen3-coder-plus,Standard RAG,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.7521926474571229,1.0,0.8,0.160963237285614,10,22445,1555,24000,5,54.983549042008235,0
execrepobench-0595-0dfc029bd0,json_repair,qwen3-coder-plus,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.6552047395706176,1.0,0.6,0.07602369785308838,10,16460,1162,17622,5,31.399417916996754,0
execrepobench-1123-0f6c5532f9,workdays,qwen3-coder-plus,Standard RAG,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.7270929169654847,1.0,0.8,0.035464584827423096,6,4645,1268,5913,5,27.41510254199966,0
execrepobench-0755-0fbea6cf43,msgpack-python,qwen3-coder-plus,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7677369070053102,1.0,0.8,0.2386845350265503,10,18065,1234,19299,5,30.584585709002567,0
execrepobench-0027-10c65d2bcd,PTable,qwen3-coder-plus,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7425200891494752,1.0,0.8,0.11260044574737549,10,19675,1487,21162,5,28.754501333998633,0
execrepobench-0035-12131ff80b,PTable,qwen3-coder-plus,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7385898184776307,1.0,0.8,0.09294909238815308,10,18960,1048,20008,5,25.746911791007733,0
execrepobench-0737-12e5fb4be1,more-itertools,qwen3-coder-plus,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.4802142310142517,1.0,0.19999999999999996,0.001071155071258545,10,27590,1628,29218,5,39.57481349998852,0
execrepobench-0563-1350775fdf,imageio,qwen3-coder-plus,Standard RAG,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.5709386444091797,1.0,0.4,0.05469322204589844,10,19780,521,20301,5,41.34507037499861,0
execrepobench-0030-13ac1e5229,PTable,qwen3-coder-plus,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.5949831581115723,1.0,0.4,0.17491579055786133,10,18900,382,19282,5,18.728220542005147,0
execrepobench-0391-13e55956a5,eip712,qwen3-coder-plus,Standard RAG,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.6477327370643616,1.0,0.6,0.03866368532180786,10,15830,562,16392,5,22.575483291991986,0
