benchmark,backend,model,method,task_id,task_passed,correctness_mode,uncertainty,api_knowledge_uncertainty,gt_count,pred_count,true_positive_count,precision,recall,f1,jaccard,exact_set_match,count_outcome
CoderEval,Gemini,gemini-2.5-flash,OpenCoder-NoUncFilter,neo4j/id9,False,repository_tests,0.565918025970459,1.0,4,10,1,0.1,0.25,0.14285714285714288,0.07692307692307693,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder-NoAPIRefine,neo4j/id9,False,repository_tests,0.565918025970459,1.0,4,10,1,0.1,0.25,0.14285714285714288,0.07692307692307693,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder,neo4j/id9,False,repository_tests,0.565918025970459,1.0,4,7,1,0.14285714285714285,0.25,0.18181818181818182,0.1,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,ContextOnly,neo4j/id9,False,repository_tests,0.565918025970459,,4,0,0,0.0,0.0,0.0,0.0,0.0,Under
CoderEval,Gemini,gemini-2.5-flash,API-informed reference,neo4j/id9,False,repository_tests,,,4,4,4,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,Gemini,gemini-2.5-flash,Baseline RAG,neo4j/id10,False,repository_tests,0.6625033760070801,1.0,0,7,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder-NoUncFilter,neo4j/id10,False,repository_tests,0.731276412010193,1.0,0,9,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder-NoAPIRefine,neo4j/id10,False,repository_tests,0.731276412010193,1.0,0,9,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder,neo4j/id10,False,repository_tests,0.731276412010193,1.0,0,9,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,ContextOnly,neo4j/id10,False,repository_tests,0.731276412010193,,0,0,0,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,Gemini,gemini-2.5-flash,API-informed reference,neo4j/id10,False,repository_tests,,,0,0,0,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,Gemini,gemini-2.5-flash,Baseline RAG,neo4j/id11,False,repository_tests,0.8251019847393037,1.0,1,8,1,0.125,1.0,0.2222222222222222,0.125,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder-NoUncFilter,neo4j/id11,True,repository_tests,0.7364786887168885,1.0,1,18,1,0.05555555555555555,1.0,0.10526315789473684,0.05555555555555555,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder-NoAPIRefine,neo4j/id11,True,repository_tests,0.7364786887168885,1.0,1,17,1,0.058823529411764705,1.0,0.1111111111111111,0.058823529411764705,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder,neo4j/id11,True,repository_tests,0.7364786887168885,1.0,1,16,1,0.0625,1.0,0.11764705882352941,0.0625,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,ContextOnly,neo4j/id11,True,repository_tests,0.7364786887168885,,1,0,0,0.0,0.0,0.0,0.0,0.0,Under
CoderEval,Gemini,gemini-2.5-flash,API-informed reference,neo4j/id11,True,repository_tests,,,1,1,1,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,Gemini,gemini-2.5-flash,Baseline RAG,neo4j/id12,True,repository_tests,0.7468619549274444,1.0,3,8,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder-NoUncFilter,neo4j/id12,True,repository_tests,0.7228728079795838,1.0,3,20,1,0.05,0.3333333333333333,0.08695652173913045,0.045454545454545456,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder-NoAPIRefine,neo4j/id12,True,repository_tests,0.7228728079795838,1.0,3,18,1,0.05555555555555555,0.3333333333333333,0.09523809523809525,0.05,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder,neo4j/id12,True,repository_tests,0.7228728079795838,1.0,3,18,1,0.05555555555555555,0.3333333333333333,0.09523809523809525,0.05,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,ContextOnly,neo4j/id12,True,repository_tests,0.7228728079795838,,3,0,0,0.0,0.0,0.0,0.0,0.0,Under
CoderEval,Gemini,gemini-2.5-flash,API-informed reference,neo4j/id12,True,repository_tests,,,3,3,3,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,Gemini,gemini-2.5-flash,Baseline RAG,neo4j/id13,True,repository_tests,0.5975176429748535,1.0,0,4,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder-NoUncFilter,neo4j/id13,True,repository_tests,0.5720534658432007,1.0,0,4,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder-NoAPIRefine,neo4j/id13,True,repository_tests,0.5720534658432007,1.0,0,4,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder,neo4j/id13,True,repository_tests,0.5720534658432007,1.0,0,4,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,ContextOnly,neo4j/id13,True,repository_tests,0.5720534658432007,,0,0,0,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,Gemini,gemini-2.5-flash,API-informed reference,neo4j/id13,True,repository_tests,,,0,0,0,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,Gemini,gemini-2.5-flash,Baseline RAG,neo4j/id14,False,repository_tests,0.5702249860763551,1.0,1,6,1,0.16666666666666666,1.0,0.2857142857142857,0.16666666666666666,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder-NoUncFilter,neo4j/id14,False,repository_tests,0.6508211278915406,1.0,1,6,1,0.16666666666666666,1.0,0.2857142857142857,0.16666666666666666,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder-NoAPIRefine,neo4j/id14,False,repository_tests,0.6508211278915406,1.0,1,6,1,0.16666666666666666,1.0,0.2857142857142857,0.16666666666666666,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder,neo4j/id14,False,repository_tests,0.6508211278915406,1.0,1,1,1,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,Gemini,gemini-2.5-flash,ContextOnly,neo4j/id14,False,repository_tests,0.6508211278915406,,1,0,0,0.0,0.0,0.0,0.0,0.0,Under
CoderEval,Gemini,gemini-2.5-flash,API-informed reference,neo4j/id14,False,repository_tests,,,1,1,1,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,Gemini,gemini-2.5-flash,Baseline RAG,neo4j/id15,False,repository_tests,0.7737885904312135,1.0,1,2,1,0.5,1.0,0.6666666666666666,0.5,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder-NoUncFilter,neo4j/id15,True,repository_tests,0.7746365261077882,1.0,1,2,1,0.5,1.0,0.6666666666666666,0.5,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder-NoAPIRefine,neo4j/id15,True,repository_tests,0.7746365261077882,1.0,1,2,1,0.5,1.0,0.6666666666666666,0.5,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder,neo4j/id15,True,repository_tests,0.7746365261077882,1.0,1,2,1,0.5,1.0,0.6666666666666666,0.5,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,ContextOnly,neo4j/id15,True,repository_tests,0.7746365261077882,,1,0,0,0.0,0.0,0.0,0.0,0.0,Under
CoderEval,Gemini,gemini-2.5-flash,API-informed reference,neo4j/id15,True,repository_tests,,,1,1,1,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,Gemini,gemini-2.5-flash,Baseline RAG,neo4j/id16,False,repository_tests,0.804982454776764,1.0,6,8,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder-NoUncFilter,neo4j/id16,False,repository_tests,0.6951853656768799,1.0,6,23,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder-NoAPIRefine,neo4j/id16,False,repository_tests,0.6951853656768799,1.0,6,16,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder,neo4j/id16,False,repository_tests,0.6951853656768799,1.0,6,6,0,0.0,0.0,0.0,0.0,0.0,Exact
CoderEval,Gemini,gemini-2.5-flash,ContextOnly,neo4j/id16,False,repository_tests,0.6951853656768799,,6,0,0,0.0,0.0,0.0,0.0,0.0,Under
CoderEval,Gemini,gemini-2.5-flash,API-informed reference,neo4j/id16,False,repository_tests,,,6,6,6,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,Gemini,gemini-2.5-flash,Baseline RAG,neo4j/id17,False,repository_tests,0.5729872560501099,1.0,1,8,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder-NoUncFilter,neo4j/id17,False,repository_tests,0.5700404739379883,1.0,1,10,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder-NoAPIRefine,neo4j/id17,False,repository_tests,0.5700404739379883,1.0,1,10,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder,neo4j/id17,False,repository_tests,0.5700404739379883,1.0,1,8,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,ContextOnly,neo4j/id17,False,repository_tests,0.5700404739379883,,1,0,0,0.0,0.0,0.0,0.0,0.0,Under
CoderEval,Gemini,gemini-2.5-flash,API-informed reference,neo4j/id17,False,repository_tests,,,1,1,1,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,Gemini,gemini-2.5-flash,Baseline RAG,neo4j/id18,False,repository_tests,0.6312646484375001,1.0,0,8,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder-NoUncFilter,neo4j/id18,False,repository_tests,0.5985405778884888,1.0,0,13,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder-NoAPIRefine,neo4j/id18,False,repository_tests,0.5985405778884888,1.0,0,12,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,OpenCoder,neo4j/id18,False,repository_tests,0.5985405778884888,1.0,0,9,0,0.0,0.0,0.0,0.0,0.0,Over
CoderEval,Gemini,gemini-2.5-flash,ContextOnly,neo4j/id18,False,repository_tests,0.5985405778884888,,0,0,0,1.0,1.0,1.0,1.0,1.0,Exact
CoderEval,Gemini,gemini-2.5-flash,API-informed reference,neo4j/id18,False,repository_tests,,,0,0,0,1.0,1.0,1.0,1.0,1.0,Exact
